document_id,source_id,target_id,method,annotator_1,annotator_2,source_sentence,target_sentence,agreement,both_link
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,13,83,retriever,Link,Link,- The experimental results show promising improvement over previous work.,Results are shown in aging more synonyms from UMLS consistently improves the performance.,True,True
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,13,100,llm,Link,Link,- The experimental results show promising improvement over previous work.,Experiments show that MSMN outperforms previous methods with label attention and achieves state-ofthe-art results in the MIMIC-III dataset.,True,True
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,15,8,random,No Link,No Link,"I have some questions regarding the results, see Questions below",Introduction,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,15,76,retriever,No Link,No Link,"I have some questions regarding the results, see Questions below",Main Results,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,15,81,llm,No Link,No Link,"I have some questions regarding the results, see Questions below",Discussion,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,15,87,random,No Link,No Link,"I have some questions regarding the results, see Questions below",We also provide a simple function by removing W to v T l q l in Equation 7.,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,17,7,retriever,Link,No Link,- The proposed method obtains larger gains on the top-50 setting.,Experiments on two settings of the MIMIC-III dataset show that our proposed method outperforms previous stateof-the-art methods.,False,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,17,25,mutual,Link,Link,- The proposed method obtains larger gains on the top-50 setting.,We conduct experiments on the MIMIC-III dataset with two settings: full codes and top-50 codes.,True,True
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,17,77,mutual,Link,Link,- The proposed method obtains larger gains on the top-50 setting.,"Table 1 and 2 show the main results under the MIMIC-III full and MIMIC-III 50 settings, respectively.",True,True
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,17,79,llm,Link,Link,- The proposed method obtains larger gains on the top-50 setting.,"Under the top-50 codes setting, MSMN performs better than LAAT in all metrics and achieves state-of-the-art scores of 92.8 (+0.3), 94.7 (+0.1), 68.3 (+1.7), 72.5 (+0.9), 68.0 (+0.5) on macro-AUC, micro-AUC, macro-F 1 , micro-F 1 , and P@5, respectively.",True,True
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,17,89,random,Link,Link,- The proposed method obtains larger gains on the top-50 setting.,"To better understand what MSMN learns from the multi-synonyms attention, we plot the synonym representations q j under MIMIC-III 50 setting via t-SNE (van der Maaten and Hinton, 2008) in Figure 2.",True,True
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,17,101,random,No Link,No Link,- The proposed method obtains larger gains on the top-50 setting.,Ablation studies show the effectiveness of multi-synonyms attention and biaffine-based similarity.,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,18,33,random,No Link,No Link,My intuition was that the top codes would be benefited less since we have enough training data for those codes.,We first align the code to the Concept Unique Identifiers (CUIs) from UMLS.,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,18,83,random,No Link,No Link,My intuition was that the top codes would be benefited less since we have enough training data for those codes.,Results are shown in aging more synonyms from UMLS consistently improves the performance.,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,19,49,random,No Link,No Link,Why do you think this happens?,Different colors indicate different code synonyms.,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,19,80,llm,No Link,No Link,Why do you think this happens?,We notice that the macro F 1 has large variance in MIMIC-III full setting because it is more sensitive in a long tail problem.,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,19,81,mutual,No Link,Link,Why do you think this happens?,Discussion,False,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,19,90,random,No Link,Link,Why do you think this happens?,"We observe for some codes like 585.9 (""chronic kidney diseases""), all synonym representations cluster together, which indicates that synonyms extract similar text snippets.",False,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,19,96,retriever,No Link,No Link,Why do you think this happens?,Conclusions,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,20,10,random,No Link,No Link,"- For the full setting, AUC and precision improved a lot, but not F1.","The task of ICD coding refers to assigning ICD codes to electronic medical records (EMRs) which is highly related to clinical tasks or systems including patient similarity learning (Suo et al., 2018), medical billing (Sonabend et al., 2020), and clinical decision support systems (Sutton et al., 2020).",True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,20,62,mutual,Link,Link,"- For the full setting, AUC and precision improved a lot, but not F1.","We measure the results using macro AUC, micro AUC, macro F 1 , micro F 1 and precision@k (k = 5 for MIMIC-III 50, 8 and 15 for MIMIC-III full).",True,True
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,20,78,llm,No Link,Link,"- For the full setting, AUC and precision improved a lot, but not F1.","Under the full setting, our MSMN achieves 95.0 (+2.0), 99.2 (+0.0), 10.3 (-0.4), 58.4 (+0.9), 75.2 (+1.4), and 59.9 (+0.8) in terms of macro-AUC, micro-AUC, macro-F 1 , micro-F 1 , P@8, and P@15 respectively (parentheses shows the differences against previous best results), which shows that MSMN obtains state-of-the-art results in most metrics.",False,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,20,84,retriever,Link,Link,"- For the full setting, AUC and precision improved a lot, but not F1.","Using m = 4, 8 achieves the best performances in AUC, and m = 8 achieves the best performances in terms of F 1 and P@5.",True,True
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,20,99,random,No Link,No Link,"- For the full setting, AUC and precision improved a lot, but not F1.",We also propose a biaffine transformation to calculate similarities among texts and codes for classification.,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,21,29,random,No Link,No Link,Do you have any observation or explanation for this?,Consider free text S (usually discharge summaries) from EMR with words {w i } N i=1 .,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,21,80,llm,No Link,No Link,Do you have any observation or explanation for this?,We notice that the macro F 1 has large variance in MIMIC-III full setting because it is more sensitive in a long tail problem.,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,21,81,mutual,No Link,Link,Do you have any observation or explanation for this?,Discussion,False,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,21,96,retriever,No Link,No Link,Do you have any observation or explanation for this?,Conclusions,True,False
32b27150ea037d50af8423d3ec43027c172eb702a5265660a68988ee861d25608339af371f529ee04489ef987a6152286d407c848caaf725ac9f36ed5deed223,21,98,random,No Link,No Link,Do you have any observation or explanation for this?,Multi-synonyms attention is proposed for extracting different related text snippets for code-wise text representations.,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,1,3,mutual,Link,Link,This submission proposed a model for offensive span detection (OSD).,"While the majority of the prior work formulate this problem as text classification, i.e., if a text excerpt is offensive or not, in this work we propose a novel model for offensive span detection (OSD), whose goal is to identify the spans responsible for the offensive tone of the text.",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,1,15,mutual,Link,Link,This submission proposed a model for offensive span detection (OSD).,"As such, in this work, we fill this gap by proposing a novel model for the task of offensive span detection (OSD).",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,1,24,retriever,Link,Link,This submission proposed a model for offensive span detection (OSD).,We evaluate the proposed model on a recently released dataset for offensive span detection.,True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,1,29,random,Link,No Link,This submission proposed a model for offensive span detection (OSD).,"This problem is modeled as a sequence labeling task in which the model predicts the label of every word w i in the document D. In this work, we propose a method to augment the original training samples O, with synthetic labeled text G generated by a fine-tuned GPT-2 model.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,1,76,random,No Link,No Link,This submission proposed a model for offensive span detection (OSD).,"Also, this improvement proves that the generated sentences are in-domain and task specific, as such resulting in an improvement.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,1,99,llm,Link,Link,This submission proposed a model for offensive span detection (OSD).,"In this work, we propose a novel method for augmenting data for offensive span detection tasks.",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,2,5,mutual,Link,Link,"Specifically, the authors train GPT-2 in a dual-training setting with reinforcing learning to generate synthetic training data for OSD.","To address this limitation, in this work we propose a novel method in which the large-scale pre-trained language model GPT-2 is employed to generate synthetic training data for OSD.",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,2,6,mutual,Link,Link,"Specifically, the authors train GPT-2 in a dual-training setting with reinforcing learning to generate synthetic training data for OSD.","In particular, we propose to train the GPT-2 model in a dual-training setting using the REINFORCE algorithm to generate in-domain, natural and diverse training samples.",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,2,25,random,No Link,No Link,"Specifically, the authors train GPT-2 in a dual-training setting with reinforcing learning to generate synthetic training data for OSD.",Our extensive experiments show the effectiveness of the proposed model by outperforming the strong baselines.,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,2,58,random,No Link,No Link,"Specifically, the authors train GPT-2 in a dual-training setting with reinforcing learning to generate synthetic training data for OSD.",Experiments,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,2,102,mutual,Link,Link,"Specifically, the authors train GPT-2 in a dual-training setting with reinforcing learning to generate synthetic training data for OSD.","Moreover, to improve the quality of the generated documents, we propose a novel dual training setting in which the feedback from the OSD model is employed to guide the GPT-2 model to generate more impact synthetic data.",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,4,9,random,No Link,No Link,- Good writing and well organized,It's no secret that social networks are growing in popularity.,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,4,20,random,No Link,No Link,- Good writing and well organized,"In particular, the original labeled samples of OSD, with special markers before and after each offensive span, are employed to fine-tune the parameters of the GPT-2 model to generate sentences containing offensive spans.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,5,13,llm,Link,No Link,- Interesting topic of offensive span detection,"Since this is an important requirement, the task of offensive language detection has been extensively studied in NLP community (Schmidt and Wiegand, 2017;Wulczyn et al., 2017;Feng et al., 2018;Borkan et al., 2019;Pavlopoulos et al., 2019;Sivanaiah et al., 2020;Yasaswini et al., 2021) Most existing works, however, only classify a text snippet as offensive or not, failing to provide further information on which specific words and phrases in the text contribute the most to its offensive tone.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,5,15,random,Link,No Link,- Interesting topic of offensive span detection,"As such, in this work, we fill this gap by proposing a novel model for the task of offensive span detection (OSD).",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,5,16,llm,No Link,No Link,- Interesting topic of offensive span detection,"As an example, in the given text ""This live streamer clearly has no brain; he is such a tool!"", the phrase ""has no brain"" and the slang word ""tool"" are two offensive spans responsible for the toxicity of the text.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,5,24,retriever,Link,No Link,- Interesting topic of offensive span detection,We evaluate the proposed model on a recently released dataset for offensive span detection.,False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,5,62,random,Link,No Link,- Interesting topic of offensive span detection,"For each document, the word indices of offensive spans are provided.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,5,99,retriever,Link,No Link,- Interesting topic of offensive span detection,"In this work, we propose a novel method for augmenting data for offensive span detection tasks.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,7,5,mutual,Link,Link,- Limited novelty: simple application via utilizing GPT-2 to generate data of a specific domain,"To address this limitation, in this work we propose a novel method in which the large-scale pre-trained language model GPT-2 is employed to generate synthetic training data for OSD.",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,7,18,llm,No Link,No Link,- Limited novelty: simple application via utilizing GPT-2 to generate data of a specific domain,"Inspired by the recent advances in the application of pre-trained language models to augment training data for low-resources tasks (Zhang et al., 2020;Yang et al., 2020;Peng et al., 2020;Kumar et al., 2020;Anaby-Tavor et al., 2020), we propose to employ the GPT-2 model to overcome the data scarcity of OSD.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,7,25,random,No Link,No Link,- Limited novelty: simple application via utilizing GPT-2 to generate data of a specific domain,Our extensive experiments show the effectiveness of the proposed model by outperforming the strong baselines.,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,7,40,mutual,Link,No Link,- Limited novelty: simple application via utilizing GPT-2 to generate data of a specific domain,"To address this limitation, inspired by the success of the generative language models to augment data for other tasks, we propose to employ GPT-2 to generate labeled synthetic data.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,7,44,retriever,Link,No Link,- Limited novelty: simple application via utilizing GPT-2 to generate data of a specific domain,"In order to fine-tune GPT-2 for generating labeled data for OSD, we propose to employ the original labeled data G. Specifically, the document D ∈ G is first augmented with special tokens at the beginning and the end of the document and also around the offensive spans:",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,7,62,random,No Link,No Link,- Limited novelty: simple application via utilizing GPT-2 to generate data of a specific domain,"For each document, the word indices of offensive spans are provided.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,8,62,random,No Link,No Link,- Insufficient evaluation: - only one dataset is used - lack of detailed dataset statistics - the comparison is not persuasive,"For each document, the word indices of offensive spans are provided.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,8,77,random,No Link,No Link,- Insufficient evaluation: - only one dataset is used - lack of detailed dataset statistics - the comparison is not persuasive,"The better performance of our model is impressive, especially considering that we use relatively simple base model compared to other baselines (in particular HITSZ-HLT which is an ensemble model).",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,10,3,retriever,Link,Link,"Although OSD is an interesting topic, the submission should address the following issues before it can be published:","While the majority of the prior work formulate this problem as text classification, i.e., if a text excerpt is offensive or not, in this work we propose a novel model for offensive span detection (OSD), whose goal is to identify the spans responsible for the offensive tone of the text.",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,10,13,llm,Link,No Link,"Although OSD is an interesting topic, the submission should address the following issues before it can be published:","Since this is an important requirement, the task of offensive language detection has been extensively studied in NLP community (Schmidt and Wiegand, 2017;Wulczyn et al., 2017;Feng et al., 2018;Borkan et al., 2019;Pavlopoulos et al., 2019;Sivanaiah et al., 2020;Yasaswini et al., 2021) Most existing works, however, only classify a text snippet as offensive or not, failing to provide further information on which specific words and phrases in the text contribute the most to its offensive tone.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,10,25,random,Link,No Link,"Although OSD is an interesting topic, the submission should address the following issues before it can be published:",Our extensive experiments show the effectiveness of the proposed model by outperforming the strong baselines.,False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,10,35,random,No Link,No Link,"Although OSD is an interesting topic, the submission should address the following issues before it can be published:","Next, the representations x i are sent to a feed-forward network to predict the label distribution P (•|D, θ), where θ is the parameters of the BERT model.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,11,50,random,No Link,No Link,"- Only one dataset is used for evaluation, is there anything more?","Specifically, the model is prompted with [BOS] token and the generation is stopped by generating the [EOS] token.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,11,86,random,No Link,No Link,"- Only one dataset is used for evaluation, is there anything more?","Specifically, the dual training has the largest effect on the final performance, indicating the importance of the proposed method.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,12,40,mutual,Link,Link,- Is it possible to add more evaluations about the synthetic data itself?,"To address this limitation, inspired by the success of the generative language models to augment data for other tasks, we propose to employ GPT-2 to generate labeled synthetic data.",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,12,41,random,No Link,No Link,- Is it possible to add more evaluations about the synthetic data itself?,"We first discuss the generation process, then we provide details on how the generative model is encouraged to generate high-quality data.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,12,49,mutual,No Link,Link,- Is it possible to add more evaluations about the synthetic data itself?,"Finally, the fine-tuned GPT-2 model is employed to generate |O| synthetic data.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,12,63,random,No Link,No Link,- Is it possible to add more evaluations about the synthetic data itself?,"In our experiments, we create the BIO labels (2) BERT+CRF: BERT base parameters are finetuned on OSD task and the task-specific head, i.e., CRF, is employed for label prediction; (3) HITSZ-HLT (Zhu et al., 2021): This baseline is the existing SOTA model on SemEval 2021 Task 5 dataset; (4) SANER (Nie et al., 2020): This baseline is the SOTA model for sequence labeling on usergenerated text; (5) DUAL-MRC (Mao et al., 2021): This is the SOTA model for opinion and aspect term extraction.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,12,102,mutual,No Link,Link,- Is it possible to add more evaluations about the synthetic data itself?,"Moreover, to improve the quality of the generated documents, we propose a novel dual training setting in which the feedback from the OSD model is employed to guide the GPT-2 model to generate more impact synthetic data.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,13,48,random,No Link,No Link,"In the current paper, the comparison is between the whole pipeline and other baselines.","where w j is the j-th word in the label augmented document D i , D <j is the left context of the word w j in the document D i , and α is the parameters of the GPT-2 model.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,13,95,random,No Link,No Link,"In the current paper, the comparison is between the whole pipeline and other baselines.",The main limitation of these works is that they cannot recognize the spans in the text that are responsible for the toxicity of the text.,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,14,79,random,No Link,No Link,"Not sure how much performance is made by the data itself, or the training mode itself?","Specifically, we ablate the quality improvement component which ensures the usefulness and diversity of the generated samples.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,14,81,retriever,No Link,Link,"Not sure how much performance is made by the data itself, or the training mode itself?","Also, we study the performance of the model when no dual training is employed (DT − ).",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,14,86,llm,No Link,Link,"Not sure how much performance is made by the data itself, or the training mode itself?","Specifically, the dual training has the largest effect on the final performance, indicating the importance of the proposed method.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,14,97,random,No Link,No Link,"Not sure how much performance is made by the data itself, or the training mode itself?","The major limitation of all these models is that they require the existence of the target opinion (i.e., the word or phrase that the text has a sentiment polarity toward it).",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,15,38,random,No Link,No Link,- Is it possible to generalize the application?,Data Augmentation,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,15,7,random,No Link,No Link,- Is it possible to generalize the application?,Extensive experiments on the benchmark dataset for OSD reveal the effectiveness of the proposed method.,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,16,3,retriever,No Link,Link,"For example, from the OSD to general opinion and aspect detection?","While the majority of the prior work formulate this problem as text classification, i.e., if a text excerpt is offensive or not, in this work we propose a novel model for offensive span detection (OSD), whose goal is to identify the spans responsible for the offensive tone of the text.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,16,9,random,No Link,No Link,"For example, from the OSD to general opinion and aspect detection?",It's no secret that social networks are growing in popularity.,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,16,15,retriever,Link,Link,"For example, from the OSD to general opinion and aspect detection?","As such, in this work, we fill this gap by proposing a novel model for the task of offensive span detection (OSD).",True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,16,63,llm,Link,No Link,"For example, from the OSD to general opinion and aspect detection?","In our experiments, we create the BIO labels (2) BERT+CRF: BERT base parameters are finetuned on OSD task and the task-specific head, i.e., CRF, is employed for label prediction; (3) HITSZ-HLT (Zhu et al., 2021): This baseline is the existing SOTA model on SemEval 2021 Task 5 dataset; (4) SANER (Nie et al., 2020): This baseline is the SOTA model for sequence labeling on usergenerated text; (5) DUAL-MRC (Mao et al., 2021): This is the SOTA model for opinion and aspect term extraction.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,16,79,random,No Link,No Link,"For example, from the OSD to general opinion and aspect detection?","Specifically, we ablate the quality improvement component which ensures the usefulness and diversity of the generated samples.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,16,96,llm,No Link,No Link,"For example, from the OSD to general opinion and aspect detection?","(ii) Opinion Word Extraction: In this group of prior works, models perform a sequence labeling task to identify the spans in the text that convey the sentiment (Liu et al., 2015;Xu et al., 2018;Yin et al., 2016;Wang et al., 2016Wang et al., , 2017Li and Lam, 2017;Mao et al., 2021).",True,False
