document_id,source_id,target_id,method,annotator_1,annotator_2,source_sentence,target_sentence,agreement,both_link
95,12,10,llm,Link,No Link,"“We did it in a cartoonish style with a narrative reflecting what was happening in the area, after speaking to local people.","Muralist Mick Jones remembers: “In close consultation with local people we took inspiration from local life: newsagent workers, a butcher, builders, office workers, nurses, a pub and local school children all found their way into the composition”.",False,False
95,12,11,retriever,Link,Link,"“We did it in a cartoonish style with a narrative reflecting what was happening in the area, after speaking to local people.",The Mural addresses the wider themes affecting the area at the time.,True,True
95,12,13,mutual,Link,Link,"“We did it in a cartoonish style with a narrative reflecting what was happening in the area, after speaking to local people.","We developed a kind of highly figurative, narrative cartoon style which contains humour and hopefully wit as a way of highlighting the themes and issues.",True,True
95,12,20,random,No Link,No Link,"“We did it in a cartoonish style with a narrative reflecting what was happening in the area, after speaking to local people.","The Neighbourhood Association are applying for funding which would enable the restoration work to be carried out in the summer of 2011, and are in talks with other organisations to work in partnership.",True,False
95,13,6,random,No Link,No Link,"At the top you can see a lot of high rises, which were a new thing in London at the time.",It is also an opportunity to demonstrate a grassroot event in contrast to the elitism of the London 2012 Olympics and tourism agenda.,True,False
95,13,9,retriever,No Link,No Link,"At the top you can see a lot of high rises, which were a new thing in London at the time.",It is one of London’s most famous and iconic murals (Time Out rates it as London’s number 1) and is seen and passed by thousands of people every day.,True,False
95,13,12,llm,Link,Link,"At the top you can see a lot of high rises, which were a new thing in London at the time.","“The skyline reflects the speculative building of the time (which continues today), the young boy hemmed in behind a fence is a comment on the lack of open spaces and amenities in the area and so on.",True,True
95,14,5,random,Link,No Link,That was to do with speculation – building not to benefit the community but purely to make money.,The mural project will be promoted as an alternative to the commercial plans being put forward by property developers.,False,False
95,14,12,mutual,Link,Link,That was to do with speculation – building not to benefit the community but purely to make money.,"“The skyline reflects the speculative building of the time (which continues today), the young boy hemmed in behind a fence is a comment on the lack of open spaces and amenities in the area and so on.",True,True
95,15,10,random,Link,No Link,By the crane you can see there is a man with a face like Dracula. He is Horace Cutler.,"Muralist Mick Jones remembers: “In close consultation with local people we took inspiration from local life: newsagent workers, a butcher, builders, office workers, nurses, a pub and local school children all found their way into the composition”.",False,False
95,16,12,mutual,Link,No Link,"There are two boys playing behind a fence, reflecting the lack of green space in the area.”","“The skyline reflects the speculative building of the time (which continues today), the young boy hemmed in behind a fence is a comment on the lack of open spaces and amenities in the area and so on.",False,False
95,16,18,random,No Link,No Link,"There are two boys playing behind a fence, reflecting the lack of green space in the area.”","“The two quarrelling figures in the centre of the painting are my father and uncle, who worked in the newsagent adjacent to the mural in the 1980s.",True,False
95,17,10,mutual,No Link,No Link,Mr Jones said he was surprised the painting was still clearly visible as it had not been painted using permanent acrylics.,"Muralist Mick Jones remembers: “In close consultation with local people we took inspiration from local life: newsagent workers, a butcher, builders, office workers, nurses, a pub and local school children all found their way into the composition”.",True,False
95,17,21,random,No Link,No Link,Mr Jones said he was surprised the painting was still clearly visible as it had not been painted using permanent acrylics.,"The project aims to involve many local people: volunteers would learn new conservation skills, workshops with local children to involve them in their heritage, an exhibition by local artists, guided tours and a celebratory event at the end of the restoration project.",True,False
95,18,9,mutual,Link,Link,It was rated number one in a list of London’s best murals compiled by listings magazine Time Out.,It is one of London’s most famous and iconic murals (Time Out rates it as London’s number 1) and is seen and passed by thousands of people every day.,True,True
95,18,16,random,No Link,No Link,It was rated number one in a list of London’s best murals compiled by listings magazine Time Out.,"With artist Kristina O’Donnell, The Fitzrovia Neighbourhood Association aim to restore the mural to its former beauty.",True,False
95,19,16,mutual,Link,Link,Artist Kristina O’Donnell has been enlisted to help with the restoration.,"With artist Kristina O’Donnell, The Fitzrovia Neighbourhood Association aim to restore the mural to its former beauty.",True,True
95,19,21,random,No Link,No Link,Artist Kristina O’Donnell has been enlisted to help with the restoration.,"The project aims to involve many local people: volunteers would learn new conservation skills, workshops with local children to involve them in their heritage, an exhibition by local artists, guided tours and a celebratory event at the end of the restoration project.",True,False
132,1,0,random,No Link,No Link,"The bill authored by Speaker pro Tem Leland Yee (D-San Francisco/Daly City) would make retailers who violate the act liable in an amount up to $1,000 for each violation.",California's video game law ruled unconstitutional,True,False
132,1,7,mutual,No Link,No Link,"The bill authored by Speaker pro Tem Leland Yee (D-San Francisco/Daly City) would make retailers who violate the act liable in an amount up to $1,000 for each violation.","State Sen. Leland Yee, the author of the legislation, said he will urge California Attorney General Jerry Brown to appeal the court’s ruling to the U.S. Supreme Court.",True,False
132,2,1,mutual,Link,Link,"In addition, such described video games would have to be labeled with a designation for adult sale only.",LOS ANGELES (Reuters) - A U.S. appeals court ruled Friday that a California law restricting the sales and rental of violent video games to minors and imposing labeling requirements is too restrictive and violates free speech guarantees.,True,True
132,2,13,mutual,Link,Link,"In addition, such described video games would have to be labeled with a designation for adult sale only.","The 2005 law, which requires games described as violent to carry an “18” label, has been contested by video game publishers, distributors and sellers.",True,True
132,2,16,random,No Link,No Link,"In addition, such described video games would have to be labeled with a designation for adult sale only.","Entertainment Software Association members include Disney Interactive Studios, Electronic Arts, Microsoft Corp, THQ Inc, Sony Computer Entertainment America, and Take-Two Interactive Software.",True,False
132,3,1,random,Link,No Link,"“Unlike movies where you passively watch violence, in a video game, you are the active participant and making decisions on who to stab, maim, burn or kill,” said Speaker pro Tem Yee, also a child psychologist.",LOS ANGELES (Reuters) - A U.S. appeals court ruled Friday that a California law restricting the sales and rental of violent video games to minors and imposing labeling requirements is too restrictive and violates free speech guarantees.,False,False
132,3,8,mutual,Link,No Link,"“Unlike movies where you passively watch violence, in a video game, you are the active participant and making decisions on who to stab, maim, burn or kill,” said Speaker pro Tem Yee, also a child psychologist.","“I’ve always contended that the ... law the governor signed was a good one for protecting children from the harm from playing these ultra-violent video games,” Yee told Reuters.",False,False
132,4,2,random,No Link,No Link,"“As a result, these games serve as learning tools that have a dramatic impact on our children.”",The Ninth U.S. Circuit Court of Appeals found that the labeling requirement unfairly forces video games to carry “the state’s controversial opinion” about which games are violent.,True,False
132,4,4,mutual,No Link,No Link,"“As a result, these games serve as learning tools that have a dramatic impact on our children.”",The court upheld a lower court finding that California lawmakers failed to produce evidence that violent video games cause psychological or neurological harm to children.,True,False
132,4,8,mutual,Link,No Link,"“As a result, these games serve as learning tools that have a dramatic impact on our children.”","“I’ve always contended that the ... law the governor signed was a good one for protecting children from the harm from playing these ultra-violent video games,” Yee told Reuters.",False,False
132,5,7,mutual,No Link,No Link,"“Governor Schwarzenegger is no longer an action star but an elected representative of all Californians; I am hopeful that he will consider our children’s best interests by signing this commonsense legislation into law and giving parents a necessary tool to raise healthy kids,” said Speaker pro Tem Yee.","State Sen. Leland Yee, the author of the legislation, said he will urge California Attorney General Jerry Brown to appeal the court’s ruling to the U.S. Supreme Court.",True,False
132,5,8,mutual,Link,No Link,"“Governor Schwarzenegger is no longer an action star but an elected representative of all Californians; I am hopeful that he will consider our children’s best interests by signing this commonsense legislation into law and giving parents a necessary tool to raise healthy kids,” said Speaker pro Tem Yee.","“I’ve always contended that the ... law the governor signed was a good one for protecting children from the harm from playing these ultra-violent video games,” Yee told Reuters.",False,False
132,5,13,random,No Link,No Link,"“Governor Schwarzenegger is no longer an action star but an elected representative of all Californians; I am hopeful that he will consider our children’s best interests by signing this commonsense legislation into law and giving parents a necessary tool to raise healthy kids,” said Speaker pro Tem Yee.","The 2005 law, which requires games described as violent to carry an “18” label, has been contested by video game publishers, distributors and sellers.",True,False
132,6,4,random,No Link,No Link,"While Entertainment Software Ratings Board (ESRB) claims to be a non-biased ratings board that gives parents a valuable tool in deciding appropriateness of games for their children, they are funded by the makers of video games who have a financial interest in making sure their games are not rated AO.",The court upheld a lower court finding that California lawmakers failed to produce evidence that violent video games cause psychological or neurological harm to children.,True,False
132,6,6,llm,Link,Link,"While Entertainment Software Ratings Board (ESRB) claims to be a non-biased ratings board that gives parents a valuable tool in deciding appropriateness of games for their children, they are funded by the makers of video games who have a financial interest in making sure their games are not rated AO.","Those alternative measures include the voluntary ratings system established by the Entertainment Software Rating Board, educational campaigns and parental controls, the court said.",True,True
132,6,10,retriever,No Link,No Link,"While Entertainment Software Ratings Board (ESRB) claims to be a non-biased ratings board that gives parents a valuable tool in deciding appropriateness of games for their children, they are funded by the makers of video games who have a financial interest in making sure their games are not rated AO.","Bo Andersen, president and chief executive of the Entertainment Merchants Association, said the ruling vindicates his group’s position that “ratings education, retailer ratings enforcement, and control of game play by parents are the appropriate responses to concerns about video game content.”",True,False
132,7,8,mutual,No Link,No Link,"“Clearly the ESRB has a conflict of interest in rating these games,” said Speaker pro Tem Yee.","“I’ve always contended that the ... law the governor signed was a good one for protecting children from the harm from playing these ultra-violent video games,” Yee told Reuters.",True,False
132,7,10,retriever,No Link,No Link,"“Clearly the ESRB has a conflict of interest in rating these games,” said Speaker pro Tem Yee.","Bo Andersen, president and chief executive of the Entertainment Merchants Association, said the ruling vindicates his group’s position that “ratings education, retailer ratings enforcement, and control of game play by parents are the appropriate responses to concerns about video game content.”",True,False
132,7,12,random,No Link,No Link,"“Clearly the ESRB has a conflict of interest in rating these games,” said Speaker pro Tem Yee.","“This is a clear signal that in California and across the country, the reckless pursuit of anti-video game legislation like this is an exercise in wasting taxpayer money, government time and state resources,” Gallagher said in a statement.",True,False
132,7,13,llm,No Link,Link,"“Clearly the ESRB has a conflict of interest in rating these games,” said Speaker pro Tem Yee.","The 2005 law, which requires games described as violent to carry an “18” label, has been contested by video game publishers, distributors and sellers.",False,False
132,8,1,random,No Link,No Link,"“Plain and simple, parents cannot trust the ESRB to rate games appropriately or the industry to look out for our children’s best interests.”",LOS ANGELES (Reuters) - A U.S. appeals court ruled Friday that a California law restricting the sales and rental of violent video games to minors and imposing labeling requirements is too restrictive and violates free speech guarantees.,True,False
132,8,6,llm,No Link,No Link,"“Plain and simple, parents cannot trust the ESRB to rate games appropriately or the industry to look out for our children’s best interests.”","Those alternative measures include the voluntary ratings system established by the Entertainment Software Rating Board, educational campaigns and parental controls, the court said.",True,False
132,8,10,retriever,No Link,No Link,"“Plain and simple, parents cannot trust the ESRB to rate games appropriately or the industry to look out for our children’s best interests.”","Bo Andersen, president and chief executive of the Entertainment Merchants Association, said the ruling vindicates his group’s position that “ratings education, retailer ratings enforcement, and control of game play by parents are the appropriate responses to concerns about video game content.”",True,False
132,9,5,random,No Link,No Link,"Yee’s efforts have received overwhelming support from Californians, including the California Academy of Pediatricians, Commission on the Status of Women, California Psychiatric Association, California Psychological Association, NAACP, California Alliance Against Domestic Violence, Girl Scouts, and the California PTA.","“Even if it did, the Act is not narrowly tailored to prevent that harm and there remain less restrictive means of forwarding the state’s purported interests,” the court wrote.",True,False
132,9,7,mutual,Link,No Link,"Yee’s efforts have received overwhelming support from Californians, including the California Academy of Pediatricians, Commission on the Status of Women, California Psychiatric Association, California Psychological Association, NAACP, California Alliance Against Domestic Violence, Girl Scouts, and the California PTA.","State Sen. Leland Yee, the author of the legislation, said he will urge California Attorney General Jerry Brown to appeal the court’s ruling to the U.S. Supreme Court.",False,False
132,10,13,random,No Link,No Link,"Most recently, US Senator Hillary Rodham Clinton introduced nearly identical legislation at the federal level.","The 2005 law, which requires games described as violent to carry an “18” label, has been contested by video game publishers, distributors and sellers.",True,False
132,11,4,mutual,Link,Link,"“Studies prove that playing these violent video games are bad for kids mental and physical health,” said Jim Steyer, Founder of Common Sense Media, a non-profit organization of 750,000 regular users dedicated to improving children’s media lives.",The court upheld a lower court finding that California lawmakers failed to produce evidence that violent video games cause psychological or neurological harm to children.,True,True
132,11,8,mutual,Link,Link,"“Studies prove that playing these violent video games are bad for kids mental and physical health,” said Jim Steyer, Founder of Common Sense Media, a non-profit organization of 750,000 regular users dedicated to improving children’s media lives.","“I’ve always contended that the ... law the governor signed was a good one for protecting children from the harm from playing these ultra-violent video games,” Yee told Reuters.",True,True
132,11,13,random,No Link,No Link,"“Studies prove that playing these violent video games are bad for kids mental and physical health,” said Jim Steyer, Founder of Common Sense Media, a non-profit organization of 750,000 regular users dedicated to improving children’s media lives.","The 2005 law, which requires games described as violent to carry an “18” label, has been contested by video game publishers, distributors and sellers.",True,False
132,12,7,random,No Link,No Link,“The health threat involved with kids playing such games is equivalent to smoking cigarettes.”,"State Sen. Leland Yee, the author of the legislation, said he will urge California Attorney General Jerry Brown to appeal the court’s ruling to the U.S. Supreme Court.",True,False
132,12,8,mutual,Link,No Link,“The health threat involved with kids playing such games is equivalent to smoking cigarettes.”,"“I’ve always contended that the ... law the governor signed was a good one for protecting children from the harm from playing these ultra-violent video games,” Yee told Reuters.",False,False
132,13,1,random,No Link,No Link,"According to the Federal Trade Commission, nearly 70 percent of thirteen to sixteen year olds are able to purchase M-rated (Mature) video games, which are designed for adults.",LOS ANGELES (Reuters) - A U.S. appeals court ruled Friday that a California law restricting the sales and rental of violent video games to minors and imposing labeling requirements is too restrictive and violates free speech guarantees.,True,False
132,14,10,retriever,No Link,Link,"Ninety-two percent of children play video or computer games, of which about forty percent are rated M. Mature-rated games are the fastest growing segment of the 10 billion-dollar video game industry; in fact the top selling games reward players for killing police officers, maiming elderly persons, running over pedestrians and committing despicable acts of murder and torture upon women and racial minorities.","Bo Andersen, president and chief executive of the Entertainment Merchants Association, said the ruling vindicates his group’s position that “ratings education, retailer ratings enforcement, and control of game play by parents are the appropriate responses to concerns about video game content.”",False,False
132,14,13,llm,No Link,No Link,"Ninety-two percent of children play video or computer games, of which about forty percent are rated M. Mature-rated games are the fastest growing segment of the 10 billion-dollar video game industry; in fact the top selling games reward players for killing police officers, maiming elderly persons, running over pedestrians and committing despicable acts of murder and torture upon women and racial minorities.","The 2005 law, which requires games described as violent to carry an “18” label, has been contested by video game publishers, distributors and sellers.",True,False
132,14,14,random,No Link,No Link,"Ninety-two percent of children play video or computer games, of which about forty percent are rated M. Mature-rated games are the fastest growing segment of the 10 billion-dollar video game industry; in fact the top selling games reward players for killing police officers, maiming elderly persons, running over pedestrians and committing despicable acts of murder and torture upon women and racial minorities.","A lower court had barred the law from taking effect in 2006, and later invalidated it.",True,False
132,15,2,random,No Link,No Link,"“These violent video games are learning tools for our children and clearly result in more aggressive behavior,” said Randall Hagar, California Psychiatric Association’s Director of Government Affairs.",The Ninth U.S. Circuit Court of Appeals found that the labeling requirement unfairly forces video games to carry “the state’s controversial opinion” about which games are violent.,True,False
132,15,4,retriever,No Link,No Link,"“These violent video games are learning tools for our children and clearly result in more aggressive behavior,” said Randall Hagar, California Psychiatric Association’s Director of Government Affairs.",The court upheld a lower court finding that California lawmakers failed to produce evidence that violent video games cause psychological or neurological harm to children.,True,False
132,15,8,llm,No Link,No Link,"“These violent video games are learning tools for our children and clearly result in more aggressive behavior,” said Randall Hagar, California Psychiatric Association’s Director of Government Affairs.","“I’ve always contended that the ... law the governor signed was a good one for protecting children from the harm from playing these ultra-violent video games,” Yee told Reuters.",True,False
132,16,9,random,No Link,No Link,"Earlier in the evening, the Senate approved AB 1179 on a bipartisan 22-9 vote. The Governor now has 30 days to sign or veto the bill.",“I’ve always felt it would end up in the Supreme Court.”,True,False
132,16,14,retriever,No Link,Link,"Earlier in the evening, the Senate approved AB 1179 on a bipartisan 22-9 vote. The Governor now has 30 days to sign or veto the bill.","A lower court had barred the law from taking effect in 2006, and later invalidated it.",False,False
132,16,15,llm,No Link,No Link,"Earlier in the evening, the Senate approved AB 1179 on a bipartisan 22-9 vote. The Governor now has 30 days to sign or veto the bill.","The state appealed that case, titled Video Software Dealers Association v. Arnold Schwarzenegger (CV-05-04188), last October.",True,False
167,1,2,mutual,Link,Link,(CNN) -- Formula One world championship leader Lewis Hamilton extended his title advantage after an extraordinary pit lane incident scuppered the hopes of his main rival Felipe Massa in the inaugural Singapore Grand Prix.,"SINGAPORE (AP)  In Formula One's first night race, Renault's Fernando Alonso captured the Singapore Grand Prix after starting 15th on the grid Sunday while McLaren's Lewis Hamilton extended his championship lead.",True,True
167,1,9,mutual,Link,Link,(CNN) -- Formula One world championship leader Lewis Hamilton extended his title advantage after an extraordinary pit lane incident scuppered the hopes of his main rival Felipe Massa in the inaugural Singapore Grand Prix.,Hamilton extended his championship lead to seven points because of a turn of events that cost title rival Felipe Massa of Ferrari any points.,True,True
167,1,33,random,No Link,No Link,(CNN) -- Formula One world championship leader Lewis Hamilton extended his title advantage after an extraordinary pit lane incident scuppered the hopes of his main rival Felipe Massa in the inaugural Singapore Grand Prix.,"""Seven points is seven points but we have 30 in front of us and we have a quick car,"" he said.",True,False
167,2,0,random,No Link,No Link,Ferrari's Massa drives away from his pit place with the fuel hose still attached.,Alonso takes checkered flag at Singapore Grand Prix,True,False
167,2,11,mutual,Link,Link,Ferrari's Massa drives away from his pit place with the fuel hose still attached.,"Massa pulled away from his stop prematurely, taking the fuel rig and hose with him up the pit lane.",True,True
167,2,13,mutual,Link,No Link,Ferrari's Massa drives away from his pit place with the fuel hose still attached.,"By the time the crew sprinted the length of pit lane and got the rig out of the car, Massa had dropped from the lead to 18th and last.",False,False
167,3,4,llm,Link,Link,Hamilton finished third behind Fernando Alonso and Nico Rosberg to open up a seven-point lead over Massa with just three rounds remaining.,"Williams' Nico Rosberg was second, his best Grand Prix finish, and Hamilton was third.",True,True
167,3,5,random,No Link,No Link,Hamilton finished third behind Fernando Alonso and Nico Rosberg to open up a seven-point lead over Massa with just three rounds remaining.,Alonso was way back on the grid after a fuel pump failed during qualifying.,True,False
167,3,9,mutual,No Link,Link,Hamilton finished third behind Fernando Alonso and Nico Rosberg to open up a seven-point lead over Massa with just three rounds remaining.,Hamilton extended his championship lead to seven points because of a turn of events that cost title rival Felipe Massa of Ferrari any points.,False,False
167,3,18,retriever,Link,Link,Hamilton finished third behind Fernando Alonso and Nico Rosberg to open up a seven-point lead over Massa with just three rounds remaining.,"With 15 of 18 races completed, Hamilton has 84 points in the driver standings, followed by Massa (77) and Robert Kubica of BMW Sauber (64).",True,True
167,4,1,retriever,No Link,No Link,Ferrari's Massa had been comfortably leading the first-ever night Grand Prix when the safety car was deployed following a crash which saw Renault's Nelson Piquet Jr. hit a trackside wall.,Fernando Alonso hoists the trophy after winning the first-ever Formula One night race at the Singapore Grand Prix.,True,False
167,4,2,retriever,No Link,No Link,Ferrari's Massa had been comfortably leading the first-ever night Grand Prix when the safety car was deployed following a crash which saw Renault's Nelson Piquet Jr. hit a trackside wall.,"SINGAPORE (AP)  In Formula One's first night race, Renault's Fernando Alonso captured the Singapore Grand Prix after starting 15th on the grid Sunday while McLaren's Lewis Hamilton extended his championship lead.",True,False
167,4,6,llm,No Link,No Link,Ferrari's Massa had been comfortably leading the first-ever night Grand Prix when the safety car was deployed following a crash which saw Renault's Nelson Piquet Jr. hit a trackside wall.,"On Sunday, the Spaniard benefited from an early safety car period that turned the race around.",True,False
167,4,10,llm,No Link,No Link,Ferrari's Massa had been comfortably leading the first-ever night Grand Prix when the safety car was deployed following a crash which saw Renault's Nelson Piquet Jr. hit a trackside wall.,"The Brazilian led early from the pole, but his race was ruined when he pitted after the end of a safety car period at the start of the 20th lap.",True,False
167,4,22,random,No Link,No Link,Ferrari's Massa had been comfortably leading the first-ever night Grand Prix when the safety car was deployed following a crash which saw Renault's Nelson Piquet Jr. hit a trackside wall.,"Asked if the Singapore victory would keep him with the French team, Alonso said: ""It's not changing the decision about next year. Renault will be my first priority because I feel at home in this team.""",True,False
167,5,11,mutual,Link,Link,Massa and the other leading contenders took the opportunity to refuel but the Brazilian attempted to pull away while the gasoline rig and hose was still attached to his Ferrari.,"Massa pulled away from his stop prematurely, taking the fuel rig and hose with him up the pit lane.",True,True
167,5,13,mutual,No Link,Link,Massa and the other leading contenders took the opportunity to refuel but the Brazilian attempted to pull away while the gasoline rig and hose was still attached to his Ferrari.,"By the time the crew sprinted the length of pit lane and got the rig out of the car, Massa had dropped from the lead to 18th and last.",False,False
167,5,33,random,No Link,No Link,Massa and the other leading contenders took the opportunity to refuel but the Brazilian attempted to pull away while the gasoline rig and hose was still attached to his Ferrari.,"""Seven points is seven points but we have 30 in front of us and we have a quick car,"" he said.",True,False
167,6,7,random,No Link,No Link,A pit crew member took a nasty tumble in the ensuing chaos and Massa was forced to come to a halt further up the pit lane.,"Singapore Grand Prix ""After qualifying, our hopes were gone already,"" Alonso said.",True,False
167,6,11,mutual,Link,No Link,A pit crew member took a nasty tumble in the ensuing chaos and Massa was forced to come to a halt further up the pit lane.,"Massa pulled away from his stop prematurely, taking the fuel rig and hose with him up the pit lane.",False,False
167,6,13,mutual,Link,Link,A pit crew member took a nasty tumble in the ensuing chaos and Massa was forced to come to a halt further up the pit lane.,"By the time the crew sprinted the length of pit lane and got the rig out of the car, Massa had dropped from the lead to 18th and last.",True,True
167,7,11,mutual,No Link,No Link,His support team desperately fought to pull off the trailing hose but by the time they had succeeded he was in 18th spot and dead last.,"Massa pulled away from his stop prematurely, taking the fuel rig and hose with him up the pit lane.",True,False
167,7,13,mutual,Link,Link,His support team desperately fought to pull off the trailing hose but by the time they had succeeded he was in 18th spot and dead last.,"By the time the crew sprinted the length of pit lane and got the rig out of the car, Massa had dropped from the lead to 18th and last.",True,True
167,7,18,random,Link,Link,His support team desperately fought to pull off the trailing hose but by the time they had succeeded he was in 18th spot and dead last.,"With 15 of 18 races completed, Hamilton has 84 points in the driver standings, followed by Massa (77) and Robert Kubica of BMW Sauber (64).",True,True
167,8,10,retriever,No Link,No Link,The Brazilian was given a drive-through penalty for unsafe release because he almost collided with another car while leaving the pit with the hose.,"The Brazilian led early from the pole, but his race was ruined when he pitted after the end of a safety car period at the start of the 20th lap.",True,False
167,8,11,llm,Link,Link,The Brazilian was given a drive-through penalty for unsafe release because he almost collided with another car while leaving the pit with the hose.,"Massa pulled away from his stop prematurely, taking the fuel rig and hose with him up the pit lane.",True,True
167,8,14,mutual,Link,Link,The Brazilian was given a drive-through penalty for unsafe release because he almost collided with another car while leaving the pit with the hose.,"He then incurred a drive-through penalty for an ""unsafe release from a pit stop.""",True,True
167,8,15,random,No Link,No Link,The Brazilian was given a drive-through penalty for unsafe release because he almost collided with another car while leaving the pit with the hose.,Massa finished in 13th place.,True,False
167,9,11,retriever,Link,Link,The mechanic who was brought down by the snaking hose was carried away on a stretcher for a check-up at the on-track medical center.,"Massa pulled away from his stop prematurely, taking the fuel rig and hose with him up the pit lane.",True,True
167,9,12,llm,Link,Link,The mechanic who was brought down by the snaking hose was carried away on a stretcher for a check-up at the on-track medical center.,"He knocked over one of his mechanics, who needed medical treatment, and almost collided with another car.",True,True
167,9,19,random,No Link,No Link,The mechanic who was brought down by the snaking hose was carried away on a stretcher for a check-up at the on-track medical center.,Toyota's Timo Glock was fourth and Toro Rosso's Sebastian Vettel took fifth.,True,False
167,10,2,retriever,No Link,No Link,"Hamilton, who also slipped back in the confused situation, picked his way through to a distant third behind Alonso and Williams driver Rosberg before the race was given yet more added drama when Adrian Sutil crashed his Force India car to set up another safety car situation.","SINGAPORE (AP)  In Formula One's first night race, Renault's Fernando Alonso captured the Singapore Grand Prix after starting 15th on the grid Sunday while McLaren's Lewis Hamilton extended his championship lead.",True,False
167,10,4,mutual,Link,Link,"Hamilton, who also slipped back in the confused situation, picked his way through to a distant third behind Alonso and Williams driver Rosberg before the race was given yet more added drama when Adrian Sutil crashed his Force India car to set up another safety car situation.","Williams' Nico Rosberg was second, his best Grand Prix finish, and Hamilton was third.",True,True
167,10,23,llm,Link,Link,"Hamilton, who also slipped back in the confused situation, picked his way through to a distant third behind Alonso and Williams driver Rosberg before the race was given yet more added drama when Adrian Sutil crashed his Force India car to set up another safety car situation.",Hamilton showed little inclination in the closing laps to challenge Rosberg.,True,True
167,10,29,random,No Link,No Link,"Hamilton, who also slipped back in the confused situation, picked his way through to a distant third behind Alonso and Williams driver Rosberg before the race was given yet more added drama when Adrian Sutil crashed his Force India car to set up another safety car situation.","""We could have finished first and second, and things could have been different,"" Massa said.",True,False
167,11,5,retriever,No Link,No Link,"Alonso, who had the good fortune to come in for an early pit stop before the accident involving his Renault team-mate Piquet, drove peerlessly away after the second safety car delay, with Hamilton content to settle for third place.",Alonso was way back on the grid after a fuel pump failed during qualifying.,True,False
167,11,6,llm,Link,Link,"Alonso, who had the good fortune to come in for an early pit stop before the accident involving his Renault team-mate Piquet, drove peerlessly away after the second safety car delay, with Hamilton content to settle for third place.","On Sunday, the Spaniard benefited from an early safety car period that turned the race around.",True,True
167,11,20,random,No Link,No Link,"Alonso, who had the good fortune to come in for an early pit stop before the accident involving his Renault team-mate Piquet, drove peerlessly away after the second safety car delay, with Hamilton content to settle for third place.","In sixth was BMW's Nick Heidfeld, ahead of Red Bull's David Coulthard and Williams' Kazuki Nakajima.",True,False
167,12,3,mutual,Link,Link,It was the 20th win of former world champion Alonso's Formula One career.,"Alonso won for the 20th time in his career, his first victory since last year's Italian Grand Prix.",True,True
167,12,30,random,No Link,No Link,It was the 20th win of former world champion Alonso's Formula One career.,"""We are all human beings, everybody can make mistakes. I am not the kind of guy who goes to the guy and fights with him.",True,False
167,13,19,mutual,Link,Link,Toyota driver Timo Glock was fourth with Toro Rosso's Sebastian Vettel following up his win in Italy this month with fifth. BMW Sauber's Nick Heidfeld took sixth.,Toyota's Timo Glock was fourth and Toro Rosso's Sebastian Vettel took fifth.,True,True
167,13,20,mutual,Link,No Link,Toyota driver Timo Glock was fourth with Toro Rosso's Sebastian Vettel following up his win in Italy this month with fifth. BMW Sauber's Nick Heidfeld took sixth.,"In sixth was BMW's Nick Heidfeld, ahead of Red Bull's David Coulthard and Williams' Kazuki Nakajima.",False,False
167,13,31,random,No Link,No Link,Toyota driver Timo Glock was fourth with Toro Rosso's Sebastian Vettel following up his win in Italy this month with fifth. BMW Sauber's Nick Heidfeld took sixth.,"""I go to the guy and gave him even more motivation, because we need him and we need everybody together for the last races of the season.""",True,False
167,14,2,mutual,No Link,No Link,Hamilton had gone into the Singapore round with a slender one-point lead over Massa having failed to overturn his demotion from first to third in the Belgian Grand Prix.,"SINGAPORE (AP)  In Formula One's first night race, Renault's Fernando Alonso captured the Singapore Grand Prix after starting 15th on the grid Sunday while McLaren's Lewis Hamilton extended his championship lead.",True,False
167,14,6,random,No Link,No Link,Hamilton had gone into the Singapore round with a slender one-point lead over Massa having failed to overturn his demotion from first to third in the Belgian Grand Prix.,"On Sunday, the Spaniard benefited from an early safety car period that turned the race around.",True,False
167,14,9,mutual,Link,Link,Hamilton had gone into the Singapore round with a slender one-point lead over Massa having failed to overturn his demotion from first to third in the Belgian Grand Prix.,Hamilton extended his championship lead to seven points because of a turn of events that cost title rival Felipe Massa of Ferrari any points.,True,True
167,15,6,llm,Link,Link,He was making little impression behind the pace of the polesitter until the incidents that changed the course of the race and possibly the world championship race.,"On Sunday, the Spaniard benefited from an early safety car period that turned the race around.",True,True
167,15,10,retriever,No Link,No Link,He was making little impression behind the pace of the polesitter until the incidents that changed the course of the race and possibly the world championship race.,"The Brazilian led early from the pole, but his race was ruined when he pitted after the end of a safety car period at the start of the 20th lap.",True,False
167,15,24,random,No Link,No Link,He was making little impression behind the pace of the polesitter until the incidents that changed the course of the race and possibly the world championship race.,"""I had no need to take any risks, both Ferraris were out of the points,"" Hamilton said.",True,False
167,16,9,retriever,Link,Link,The six points claimed by Hamilton also took McLaren into first place in the constructors' championship with Massa's Ferrari team-mate Kimi Raikkonen carelessly colliding with the wall while in fifth place.,Hamilton extended his championship lead to seven points because of a turn of events that cost title rival Felipe Massa of Ferrari any points.,True,True
167,16,10,random,No Link,No Link,The six points claimed by Hamilton also took McLaren into first place in the constructors' championship with Massa's Ferrari team-mate Kimi Raikkonen carelessly colliding with the wall while in fifth place.,"The Brazilian led early from the pole, but his race was ruined when he pitted after the end of a safety car period at the start of the 20th lap.",True,False
